,date_CSCO,open_CSCO,close_CSCO,volume_CSCO,high_CSCO,low_CSCO,last_CSCO,date_MRK,open_MRK,close_MRK,volume_MRK,high_MRK,low_MRK,last_MRK,date_MSFT,open_MSFT,close_MSFT,volume_MSFT,high_MSFT,low_MSFT,last_MSFT
200,2019-03-28,53.266981279827185,53.110475032401276,334952.73803902464,53.633875654469826,52.68029573500981,,2019-03-28,82.57326193056392,82.00542791964877,163835.16624800002,82.72066900992189,81.56989279363826,,2019-03-28,118.00018920634446,116.74935088907529,261537.52085844727,118.2874404814612,115.66964358880186,
201,2019-03-29,53.15704881198032,53.33035402136354,214510.62988732255,53.6638598289605,52.95997753306374,,2019-03-29,82.44380499379979,82.34425727092182,117084.10797951673,82.56132260231719,81.93880350303105,,2019-03-29,117.55974576999472,116.90932626141553,210933.61034581097,117.65703050604186,116.28043440631139,
202,2019-04-01,53.66673501520958,53.960005063569575,320779.80203455646,53.97371027911117,53.29959277800583,,2019-04-01,82.6529234504806,82.88238909993431,165915.28871881717,82.95969260279932,82.46724467607937,,2019-04-01,118.19038537667016,117.91914982218798,292213.2510887236,118.39751315509845,117.11151143856571,
203,2019-04-02,54.44625060563769,54.949452888744084,323390.95090084424,54.99321415303518,54.32842551545742,,2019-04-02,83.37986965421797,83.01194009284065,144207.7749170315,83.50744737199184,82.69657121236015,,2019-04-02,119.0712798865432,118.99895307330226,262178.32425397175,119.1880316137693,118.25298760653615,
204,2019-04-03,54.96592893670114,55.25928202659292,282803.47570635634,55.38302367277435,54.907770737573394,,2019-04-03,83.11100306705691,82.92225278266453,96055.13382925316,83.37797791812923,82.65668660341166,,2019-04-03,119.18139265492403,119.16892881342518,208718.98460723905,119.55827675549394,118.67352984962469,
205,2019-04-04,55.425643063756986,55.59909327654467,345811.77557642874,55.77283319251352,55.00765600534159,,2019-04-04,82.92179799981255,82.89235701260581,107101.65210288575,83.31822401064507,82.50712928502789,,2019-04-04,119.98221140002573,119.94878968346991,263002.04998322757,120.50889606302363,119.30435085353527,
206,2019-04-05,55.33569866391266,55.10936384092268,268848.40845923836,55.65289268171072,54.79789465680114,,2019-04-05,82.66288412628427,81.56695131348387,167709.24475137613,82.86010010267879,80.97164757582617,,2019-04-05,120.22245396868682,119.3388969255025,231388.6989857117,120.30876809335192,118.53334910192851,
207,2019-04-08,55.2157740682316,55.1793246442147,226345.9815554089,55.582927066005745,55.06758945222974,,2019-04-08,81.62723659434207,80.86937272150634,168795.5589065032,81.82435243471865,80.87194003952415,,2019-04-08,119.51173096006649,119.86880199729978,182073.29799369906,120.30876809335192,119.52463706828006,
208,2019-04-09,55.16580580439234,55.459171669960625,227088.0458191657,55.53295217090792,54.72797420728766,,2019-04-09,80.62145516546909,80.6700622758111,173080.86167172412,80.92802789657463,80.11417233019505,,2019-04-09,119.93215736451678,119.90879584038484,173905.0679968883,120.09862380048612,118.7936880501976,
209,2019-04-10,55.045881208711286,55.14934253211179,254044.79973612473,55.39301712665788,54.79789465680114,,2019-04-10,80.23308435517667,80.52058342551756,176334.67037365827,80.64916571106085,80.02443793916478,,2019-04-10,118.75095391593723,119.25890923933237,202618.1221180718,119.61831361951691,118.73361276955005,
210,2019-04-11,55.07586140454801,55.788986340826185,220493.01110418778,55.81281463372781,55.04761163660036,,2019-04-11,80.52187229394505,80.54051925086056,112718.28360609025,80.9877818040588,80.41329493910109,,2019-04-11,119.8821109661814,120.16875200641495,189562.75958232413,120.42884182139787,119.6948554563,
211,2019-04-12,55.895353130981185,55.56910735186392,216001.3108586663,55.922761690647086,55.247385982515475,,2019-04-12,80.59158110022896,79.56390284772738,170207.4419518225,80.59937344247096,79.1569895482619,,2019-04-12,120.66290504221011,120.30872664318987,163469.29133476573,120.92916937996985,120.07534496586422,
212,2019-04-15,55.895353130981185,56.25872643085362,234769.14809897981,56.3325619309934,55.726842126484534,,2019-04-15,79.67542982924724,79.1553220116212,166189.4382267137,80.11137258076259,79.06725515723166,,2019-04-15,120.76300547605443,120.92861214089434,227158.47621130705,121.05925943120988,120.52593248855433,
213,2019-04-16,56.36506319820538,56.52857687751335,199823.32704219286,56.58244021932262,56.17633345219887,,2019-04-16,78.97835769074997,78.25843297394842,225991.716695758,79.1652557740287,78.23969137527729,,2019-04-16,121.06331441476097,121.0286005626298,181686.74513751196,121.65965097461773,120.72618851689806,
214,2019-04-17,56.584924321564955,56.91835958516257,323007.6329367845,57.5019904902109,56.54591351539567,,2019-04-17,78.89868820866239,77.29179245144252,204880.48788338638,78.96607077378764,77.19277420231388,,2019-04-17,121.76402508884479,120.74864366103436,161889.71671707262,121.7296965274421,120.2555784470847,
215,2019-04-18,57.14457878863348,56.27871577644818,427442.12081159523,57.292093643095974,56.22627608608297,,2019-04-18,77.28546479918342,73.66437261802123,558852.0551427766,77.30289911430299,73.53354668350862,,2019-04-18,121.36361571629394,121.74846685402413,222048.15541611923,121.92982449711383,120.69615087657428,
216,2019-04-22,56.634894491571295,56.29370683249964,,,,,2019-04-22,75.06976780374391,73.43517038624518,,,,,2019-04-22,122.05432169301483,122.74329367714537,,,,
217,2019-04-23,56.12521019450911,56.30869788855109,195778.83108807448,56.572442952599,56.03648874279318,,2019-04-23,72.85407080830441,73.20596815446912,237860.68349308023,73.50846228553237,72.52650614735522,,2019-04-23,122.7450276697357,123.7381205002666,180031.2404944964,124.08123452585188,122.72877935744661,
218,2019-04-24,56.395043394042105,56.6585019050112,307909.1642413171,56.67239655563474,56.1363778209401,,2019-04-24,73.3918119447974,74.34202335261156,315244.51586032804,74.94257995397464,73.18457429252082,,2019-04-24,124.22653241984824,125.41782376961123,276402.5489977137,125.6622714431936,123.99041372598998,
219,2019-04-25,56.60491238956749,56.84839878187055,216427.21970762167,57.12217823719535,56.515948697140956,,2019-04-25,74.41750676310683,74.47157434551788,208932.76029698222,74.80314886121775,73.7628732197894,,2019-04-25,125.91825800935948,124.98789949150381,359597.69719762495,125.93244496568968,124.68130237127032,
220,2019-04-26,56.425023589878826,56.29870512204273,254347.850263266,56.752355625223245,55.94659047765031,,2019-04-26,74.26813643690626,76.07600988783969,228798.33209258795,76.50616707627951,74.24146461075597,,2019-04-26,130.19260839561792,129.12715927219222,437562.877289719,131.4560578531916,128.99689082736134,
221,2019-04-29,55.98529753082551,55.84895437760985,295038.5264480777,56.34255538487693,55.61696604571228,,2019-04-29,76.31951811135421,76.36500764371104,145318.09023375157,76.67546715983774,75.86668071098795,,2019-04-29,129.8322407240395,129.86703392719747,272138.96303036436,130.60551016489046,129.18713940178236,
222,2019-04-30,55.63551205928238,56.09881547867502,266348.65113806195,56.192630699583454,55.48711214931065,,2019-04-30,76.26973065667765,76.51448649400457,120910.21685883701,76.86469052118451,76.25552973878575,,2019-04-30,130.03244159172814,129.74706002598788,187802.56354075787,130.26527582078464,129.51756872389953,
223,2019-05-01,55.96530946282298,55.91891518090187,341480.61020474427,56.09267709654771,55.46713433368126,,2019-05-01,77.23567734450685,78.43781556225645,184243.88694638672,78.57767037514056,75.77693834781918,,2019-05-01,129.94235349242032,130.57691510690034,278024.6904477846,130.7856207569594,129.55761381814605,
224,2019-05-02,55.96530946282298,55.549121818847205,289102.01233802305,56.32256466426978,55.44715651805188,,2019-05-02,78.36094707216941,78.44777550697216,249962.66429246243,79.40427936690612,78.19980676632878,,2019-05-02,130.66308883557716,127.85738717343527,308571.56972599856,130.73558494734513,127.86542211331363,
225,2019-05-03,55.44563113175953,54.90947419755497,396760.3025772344,55.86278952882564,54.75793902554237,,2019-05-03,78.28128555225273,79.24500932179731,189313.93613813547,79.50386390408589,78.3792835205278,,2019-05-03,128.11049340526588,126.1876842718733,314651.7240264415,128.08385499442775,125.6825977915446,
226,2019-05-06,54.606151337323816,54.90947419755497,440440.5312595212,54.96322997854451,54.118664166916965,,2019-05-06,79.20739749903814,79.72334961069241,129857.76161307153,79.81260304334177,79.01740537514989,,2019-05-06,127.48985849595338,128.87720347394477,286590.9778500737,129.51478448292664,127.41484222990132,
227,2019-05-07,53.82663574689571,54.55967018109486,278903.13351649983,54.733338597982346,53.49936712392095,,2019-05-07,78.20161607016514,79.2051536070229,161967.52272545476,79.46403327439029,78.07018776635,,2019-05-07,126.51886824959897,128.12733607920245,278867.97391083563,128.64421941702273,126.27336606193087,
228,2019-05-08,53.82663574689571,53.42030417025011,414273.34682408714,54.213595113556856,52.88006627054621,,2019-05-08,78.56011281521745,77.63061383475979,172052.80101711207,78.96607077378764,77.19277420231388,,2019-05-08,126.58893931700736,125.49780382773577,414367.4050086347,127.2633181037454,124.38091832875472,
229,2019-05-09,53.13706074397778,53.440293515844665,352605.02171726665,53.91373811728972,53.069853613835996,,2019-05-09,78.0024503271171,77.90964367795965,172774.16017967789,78.38844701379378,77.67136559328046,,2019-05-09,125.56790267231756,125.4878110879987,326947.7863089645,126.45278990186445,124.91160367921565,
230,2019-05-10,52.7872790847688,52.89059604343901,398434.45197582047,53.18409397290921,52.17087096240732,,2019-05-10,77.35517360546731,78.05912252825318,132527.30225595325,78.18926201355272,77.01330542025336,,2019-05-10,124.41672859017395,125.47781072021603,313335.60358751874,125.87240810166671,123.73007477772089,
231,2019-05-13,52.57741008924341,53.33035402136354,357041.0261902324,53.52392859755055,51.891189164353385,,2019-05-13,77.7534971293925,77.91961159063115,147590.10755035726,78.00999232815947,76.58456381136855,,2019-05-13,125.03736349948645,127.10751977869295,355664.29179493536,128.01380944160337,123.98039863278944,
232,2019-05-14,51.79789449881531,51.27149717605847,472920.99532523967,52.23455571469016,51.00219732592876,,2019-05-14,76.49877046496582,76.90313947272355,157637.68374485272,77.21326825307675,76.5945369566403,,2019-05-14,124.23654475438474,123.3281893296789,390520.7752376638,125.6322530111821,123.19938942725997,
233,2019-05-15,51.418128831435446,51.99109836715108,417362.824089971,52.41446838731441,51.32183475524146,,2019-05-15,77.29542547498708,77.1522735458647,132657.52654211712,77.76101505932851,77.13295127496038,,2019-05-15,123.99630218572365,124.70795021795398,290677.39375833736,125.96246339770119,123.86024043221653,
234,2019-05-16,51.72793435463935,52.410863186903214,500888.46370298887,52.684337396250775,51.631481371550116,,2019-05-16,76.54855791964238,77.28182453877102,119099.11013246939,77.56183802202823,76.5745906660968,,2019-05-16,124.386699223738,125.99771542423065,284423.52076359605,126.79300897718491,123.86024043221653,
235,2019-05-17,54.236381610112296,55.89892583530732,754477.8685929228,56.372543372207694,54.05873072002882,,2019-05-17,77.44479580118767,78.85635634307835,162037.77680676628,79.56362577451083,77.50186198435318,,2019-05-17,126.87923592117738,128.90719694924715,346427.28916896443,129.46476394209773,126.6238179311713,
236,2019-05-20,55.745444527129244,56.31869065505945,447192.82462642115,56.80233433316116,55.45714733105593,,2019-05-20,78.08211980920468,78.44777550697216,135042.61745107803,78.74697045869878,77.62150783906019,,2019-05-20,128.4408240732348,128.04736364912353,296477.9875110021,130.54547330086746,128.08570832805842,
237,2019-05-21,55.76543259513178,55.9788794051077,344070.46362858434,56.36254610548408,55.48711214931065,,2019-05-21,78.03232439235722,78.6072222699372,135393.87150807047,78.94615545893984,78.02033798426825,,2019-05-21,126.64899804987924,126.19768463965596,272737.19959351106,127.67358273189024,125.92291419269044,
238,2019-05-22,56.64488852557256,56.488598186324246,304071.0702678463,56.72237145073257,56.066457371426615,,2019-05-22,78.74931788246182,79.2250814644101,177780.82210746466,79.40427936690612,78.2995143026308,,2019-05-22,127.55992956336176,126.87756471601082,175942.5236763745,127.61354586786726,126.74397613174423,
239,2019-05-23,56.185174398516715,55.6590575007505,319090.9096373527,56.27258976917195,55.60697523270823,,2019-05-23,79.01819243179376,80.6999580458698,220585.8310869229,80.81847375755983,79.0772283025034,,2019-05-23,126.74910612089712,127.64742521827289,177129.79316323486,128.32401771930503,126.68389321181887,
240,2019-05-24,54.875984536856805,54.15989089435944,372411.4213046482,54.98321688631157,53.87893418974308,,2019-05-24,80.26295842041678,80.7398217286,160740.7167572698,80.85831235019619,80.17399525754855,,2019-05-24,126.32867207927326,126.1576907965709,271551.0805615798,126.37273566023869,124.90158858601511,
241,2019-05-28,54.791038107096654,54.02996396057267,,,,,2019-05-28,80.6513292307092,80.36113666255252,,,,,2019-05-28,126.7190729358744,126.14769424281104,,,,
242,2019-05-29,54.706091677336495,53.90003702678591,487652.5271662224,55.003207606918714,53.759071106345495,,2019-05-29,81.03970004100161,79.98245159650506,225292.64199044782,81.60524415668903,79.99452647548803,,2019-05-29,127.10947379247553,126.13769768905117,266081.81782850396,128.08385499442775,126.21329078128332,
243,2019-05-30,53.51682641135764,53.15045372359038,323725.1255361785,53.52392859755055,52.80015881840739,,2019-05-30,79.78496541440401,79.08556255883228,184404.94651236292,80.0416649973249,78.51886769363982,,2019-05-30,125.50783630227212,124.91791217311635,261879.20597239837,125.47214452793058,124.20068484753423,
244,2019-05-31,53.406893943510774,53.540236431239606,212205.80777009108,53.753816165272625,53.27961496237644,,2019-05-31,79.22731088847458,79.40445608476234,122356.35224307828,79.49391022813238,78.95758244779638,,2019-05-31,125.38771883652835,125.70777341094374,193616.96275257217,125.84238966965522,124.94164131953941,
245,2019-06-03,52.75729888893208,52.00109113365944,335491.67654404894,52.85425661499149,51.951118800862815,,2019-06-03,78.99827108018643,78.93608370853875,116780.83989614525,79.5935027282529,78.56872544786007,,2019-06-03,124.35666985730205,123.65813281409648,306559.4240549532,124.7016434468625,123.47975092265231,
246,2019-06-04,52.01775562217488,51.751230032594265,366617.42284789786,52.54440616484083,51.431710836013714,,2019-06-04,79.31693308419493,79.98245159650506,150711.97526179012,80.58941180357668,79.28660854824068,,2019-06-04,123.97627751665064,119.81880778643205,436984.1984603675,124.45147966757652,119.16417010583909,
247,2019-06-05,52.44748955339401,53.200425181287855,355294.7999095155,53.61388493386267,52.350667492693056,,2019-06-05,80.41233670878827,80.79961326871742,153175.90377374942,80.99774344295308,79.87488062078101,,2019-06-05,121.40365741726637,123.13822811008185,338033.5700060445,123.3607616200054,120.80629398394667,
248,2019-06-06,53.81663980672736,54.71958113327346,368933.71174183197,54.763326585313116,53.68915065683201,,2019-06-06,81.03970004100161,81.40750455051884,160584.79095474063,81.9338986107927,80.8420285758474,,2019-06-06,125.07739756328532,125.8077542046336,286763.54608944297,125.95246234329247,124.3709032355542,
249,2019-06-07,54.85599646885427,55.06938514973357,260906.8465371785,55.27307661585508,54.14862898517168,,2019-06-07,81.81644166158644,81.15837047737769,186286.30732004205,82.10320665729166,81.19100096683519,,2019-06-07,126.56892228510792,127.79740022283048,246876.12324163655,128.05383656241625,125.7627032585932,
250,2019-06-10,55.375674799917725,55.89892583530732,284947.7629497508,56.27258976917195,54.967700374082824,,2019-06-10,81.47785830597059,82.17484259528528,143834.2527523485,82.5414072874694,81.5798579667715,,2019-06-10,129.3217262202814,131.3767614564192,389838.5554646908,132.3366392422896,128.4261451040983,
251,2019-06-11,56.10522212650657,56.388651458351475,276365.6996433004,56.622421660536915,55.89664784376622,,2019-06-11,82.33426144647208,82.19477842062828,123214.78615959236,82.34222228722834,81.41035435784423,,2019-06-11,132.53499062370403,132.57656149287988,304607.1020402225,134.16783993891733,132.17099547620413,
252,2019-06-12,56.70485272958017,57.07827053734117,437763.85795493255,57.531978477541664,56.66577659879325,,2019-06-12,82.54338786532381,82.69304656691058,127357.86405785292,83.06924674181413,82.20800667612184,,2019-06-12,134.0165106481637,132.076649896385,275116.3403869483,134.32794842216884,131.4500615513222,
253,2019-06-13,56.01527772666224,55.82896503201529,379763.26328200067,56.562449498715466,55.58700122745756,,2019-06-13,82.79234106304841,83.42052092894683,180789.59987697718,83.92572472438101,82.8959862849642,,2019-06-13,131.5339710109137,131.4667571384176,196641.5087612504,132.05645703099214,130.87933110661479,
254,2019-06-14,55.88535719081283,56.1387903572863,258580.72897749924,56.24260559468128,55.716851313480475,,2019-06-14,83.70849233403014,82.61331920145018,166667.4831611953,83.83609386315476,82.28777589401885,,2019-06-14,132.11456421925374,132.29661221933003,197887.45144949635,133.0871305801476,131.73042304671455,
255,2019-06-17,55.95531733498879,54.71958113327346,369074.58928417874,55.99272730635206,54.598120310886024,,2019-06-17,82.3641355117122,82.49373612121535,130632.24051270534,83.02940814917777,82.2179798213936,,2019-06-17,132.39484848888728,132.4265788602767,205030.6261044538,133.87764140442576,131.81052851376316,
256,2019-06-18,54.95593680886695,55.36922152107405,334053.41512334585,55.4429958345958,54.79789465680114,,2019-06-18,82.35418279807944,83.01194009284065,105083.21654125834,82.9895695565414,82.28777589401885,,2019-06-18,132.76523613217574,132.82651729112732,167020.74570098473,133.81760454040278,132.70168082666504,
257,2019-06-19,56.035265794664774,56.0188580962968,346840.50925775163,56.622421660536915,55.686886495225764,,2019-06-19,82.88196325876876,84.19782688638477,186795.18753433594,84.32409472486313,82.98572067599446,,2019-06-19,134.32682428423317,135.1361064259591,298364.7335947725,135.3286035393128,133.74303661974142,
258,2019-06-20,56.00528559882805,56.09881547867502,345580.8019314183,56.34255538487693,55.706864310855146,,2019-06-20,83.89769740127451,85.06481218604306,160641.32775091825,85.21045762411286,83.96284177633258,,2019-06-20,135.1376477266978,135.6660114977564,273168.62019193417,136.01904274436245,133.98333774233166,
259,2019-06-21,56.96468998894482,57.378103096103814,343508.59157015476,57.511987756934516,56.61583396490916,,2019-06-21,85.6204643580812,84.30744205394811,204213.9651622259,86.14662075489323,84.07252245790636,,2019-06-21,137.59014272316475,136.92578322873064,380140.22041213943,137.75018709054694,135.89581566190887,
260,2019-06-24,57.374435852161405,56.99831315496296,943368.4431046232,58.121691390512225,56.915493578592475,,2019-06-24,84.08690246851889,84.2775462838894,245804.16875429574,84.42368722498367,83.39451599433576,,2019-06-24,136.7192605478282,136.94578396429597,422537.93591530377,137.82022500897864,136.63677977319185,
261,2019-06-25,57.214535120475276,57.148231340633195,291487.10189217306,57.2621094686053,56.62582096753449,,2019-06-25,84.61469089137911,85.21429900429237,129021.61215381311,85.67854317097343,84.49129092151942,,2019-06-25,137.1396869522785,137.7556383096431,237325.04642001362,138.49066210521087,137.1774725775755,
262,2019-06-26,57.024654192952426,56.048844020977555,418055.7450250022,57.172153132293175,55.94659047765031,,2019-06-26,85.19225880674499,84.94522910580824,152850.3512331223,85.9075971620158,84.56108699414467,,2019-06-26,137.3899418554761,133.40640131770112,383416.71605029673,137.6801339033299,132.90193685500878,
263,2019-06-27,56.50497586188897,56.56855175612463,315927.7173783804,57.022224634159606,56.29619653559645,,2019-06-27,84.82380934805992,83.25110625331031,206076.47492132414,84.8519262162671,82.84612853074393,,2019-06-27,134.48699108812292,133.906312914196,272171.17576837994,135.82893109788478,133.77307426006521,
264,2019-06-28,56.90472578493721,55.699036191939605,392489.7473109782,57.222128027391,55.40720469717183,,2019-06-28,83.32012152373773,83.54010400918166,191644.20695525614,84.34401003971094,83.15522428492173,,2019-06-28,134.2767702487242,134.12627523714104,190486.57489041414,134.79825754872934,133.68294606053826,
265,2019-07-01,55.875365062978645,54.699591787678905,1689275.7151677983,55.952745865137764,53.96883245488595,,2019-07-01,83.6188701383098,83.56003983452464,763276.7825489371,84.11495604866855,82.73645582130867,,2019-07-01,134.70721662488458,133.9363216455896,345631.1743580077,134.68818487509208,133.33250183057564,
266,2019-07-02,55.22576619606579,54.709588366765104,465387.3230316024,55.32305151095291,54.168606800801065,,2019-07-02,83.9773668833621,84.45692887219742,167760.64778410672,84.58303363258835,83.64378084902154,,2019-07-02,136.76931458333715,135.6560035019281,260158.12539842247,136.7895514598232,135.14484409670317,
267,2019-07-03,54.79603607718082,55.77899357431782,332652.83025466575,55.892773703316315,54.71798339428361,,2019-07-03,84.10682382012624,85.21429900429237,169734.53078078793,85.16066535552298,83.85316906689732,,2019-07-03,136.25878480523193,136.5558535292736,175304.0211907083,136.67947878618594,135.51531851306686,
268,2019-07-05,55.3806727700019,56.17377266522122,,,,,2019-07-05,85.21218015835234,85.25914265938043,,,,,2019-07-05,136.1686967059241,136.7958089597384,,,,
269,2019-07-08,55.96530946282298,56.56855175612463,233822.3199655329,56.70238073012542,55.64693086396699,,2019-07-08,86.31753649657844,85.30398631446849,143342.490532733,86.44539029231406,85.23908548557677,,2019-07-08,136.07860860661629,137.03576439020318,208705.17914808952,137.41996906963521,135.89581566190887,
270,2019-07-09,56.215154594353436,56.15877970288085,259396.5082343445,56.4525024417962,55.89664784376622,,2019-07-09,84.65451767025199,83.74938236754838,223879.05859035626,85.1507037166287,83.25493182122375,,2019-07-09,136.53906907486547,136.93579122455893,193042.8857429372,137.189822667952,135.54535615339063,
271,2019-07-10,56.33507919003449,56.30869788855109,320480.0277293302,56.66239928891112,55.97655910628375,,2019-07-10,83.88773672547084,84.56654403976076,138820.74035677733,84.86188785516138,83.84319592162558,,2019-07-10,136.13866733948817,136.43587962806404,229551.42246389386,137.05973261671195,135.97592112895748,
272,2019-07-11,56.65488065340675,57.09825988293573,317180.8722608837,57.62193481385379,56.535922702391616,,2019-07-11,84.44539921357118,84.52668035703056,98034.15058938137,84.76229535504085,84.10243392158311,,2019-07-11,137.26982438973235,137.82563325607617,278460.71286592423,138.67078796606518,137.19750276397656,
273,2019-07-12,57.33445971615633,57.26816360162268,262009.29521158987,57.59194682652302,56.85556013170432,,2019-07-12,83.1508378081007,80.71989387121279,362079.5291456916,83.3281776865986,79.54584654819821,,2019-07-12,138.34090743275752,138.37552380734758,256872.42612083213,139.31120663028588,138.04859470407632,
274,2019-07-15,57.54433252401588,57.91780398942328,223772.50924114403,57.96176943849513,57.50482580333378,,2019-07-15,80.5119195803123,79.45428768016404,309180.6747024543,80.56949648872887,78.3992218389328,,2019-07-15,138.99157934567953,138.87543540384246,217859.3490191632,139.22115133425143,138.1887754517725,
275,2019-07-16,57.96407051506666,58.01774690481821,144312.6610246923,58.20165046010073,57.8044854170171,,2019-07-16,80.26295842041678,80.68003018848259,178579.26946956126,80.93798157252816,79.88484579391427,,2019-07-16,139.58217725138252,138.87543540384246,191568.0025237947,139.63140832800357,138.6393706137404,
276,2019-07-17,58.09399105091606,57.58798550597988,188400.77933540172,58.2316346345914,57.39494972256153,,2019-07-17,80.97995191052138,81.30784932767122,138131.94952792634,81.44589774908432,80.65258664851513,,2019-07-17,139.10169211406034,137.05576512576852,261453.53764862093,139.14109709262567,136.6968550538394,
277,2019-07-18,57.534336583847534,57.17821345273611,151802.10432247646,57.76186604526374,57.12525492713292,,2019-07-18,81.6172759185384,81.63671076627278,161026.85049639776,82.00361415717114,81.34056625735747,,2019-07-18,137.84039762636235,136.24591078042138,232518.44572611566,138.02035297865038,136.39646337204601,
278,2019-07-19,57.01465825278408,57.70792157954721,168519.02664397418,57.76186604526374,56.835586126453656,,2019-07-19,82.06539485931104,82.40404881103923,138524.32274119023,82.62107650980136,81.36050457576248,,2019-07-19,135.68821156860193,136.39587815693338,349528.9156578943,136.70949721819744,134.84445241490977,
279,2019-07-22,57.77418958754381,57.32813163840635,227409.11556683976,58.04172850808363,57.255108823534556,,2019-07-22,82.35418279807944,81.10854684993177,197074.09372568424,82.48165337998523,80.91182464847266,,2019-07-22,140.36297132741123,136.59583974431308,563635.480698241,140.76215349638758,136.62675704071353,
280,2019-07-23,57.424404116000666,57.69792500046101,171765.76256178002,57.98175634626219,57.30505145741866,,2019-07-23,81.33844865557367,80.92916426162375,118725.58796778638,81.4857363417207,80.81211711217064,,2019-07-23,137.55010865936586,138.40551728264998,288475.4230239859,139.2811881982744,137.50790189969268,
281,2019-07-24,58.024034719074265,57.67793565486646,207912.3189504296,58.07171268257431,57.41492753819091,,2019-07-24,81.13928291252563,81.74633390179189,121321.44112068183,82.09324501839738,80.65258664851513,,2019-07-24,139.90249558481491,139.26536583886482,207479.9446485679,140.08171534574663,138.20880563817354,
282,2019-07-25,57.54433252401588,57.19820279833066,297759.42874851945,57.65191898834446,57.04534747499411,,2019-07-25,81.65711065958219,81.46729609063625,126221.86357433263,81.97373720342905,80.8819131847959,,2019-07-25,139.04161810684133,140.69512093800762,238584.79456740906,140.83220668360462,139.02987521650513,
283,2019-07-26,57.32446758832214,56.58854110171918,247800.3207660562,57.47200631572022,56.30618353822178,,2019-07-26,81.10940884728552,81.46729609063625,158102.02774376553,82.72066900992189,80.81211711217064,,2019-07-26,140.5731768924628,140.16521586621033,211187.86088514831,140.70211663236458,139.5004852863185,
284,2019-07-29,56.64488852557256,56.4985909528326,249697.25325486503,56.81232778704469,56.30618353822178,,2019-07-29,81.23886578404965,81.14840256470619,124893.95189545873,81.2965129803739,80.67253293905863,,2019-07-29,140.51311815959093,141.3150064357121,219019.00758772448,141.77280966794024,140.48175052019172,
285,2019-07-30,56.65488065340675,56.89837023956802,197410.38960176503,57.12217823719535,56.475993065882186,,2019-07-30,81.75669353110621,82.204738365344,181867.3632095476,82.46173806513742,81.37047772103422,,2019-07-30,141.64427520983511,141.00506368685984,191043.39507611224,141.60270013028003,139.55053783448773,
286,2019-07-31,56.81478138509288,56.43862672862677,157641.9698860374,56.872299948866136,56.2862057225924,,2019-07-31,83.63878352774624,82.98204432278193,233585.66460431842,84.82204926252501,82.57692535765314,,2019-07-31,140.28288792546635,140.3251912385506,193811.38963559485,141.31251686457384,139.98110281005458,
287,2019-08-01,56.29510686636358,55.36922152107405,285706.2083230829,56.80233433316116,54.837850288059904,,2019-08-01,82.55334057895658,82.70301447958208,203444.63637560426,84.30417941001534,82.59686367605815,,2019-08-01,140.47308409579205,136.24591078042138,444061.79718436464,140.58204290431863,135.25498720407555,
288,2019-08-02,55.80540873113685,55.359224941987854,311578.5327861632,56.86230268214251,55.09755427048446,,2019-08-02,82.71267158096083,83.40059307155961,172488.0100909848,84.15478667836415,82.39745657559263,,2019-08-02,137.1396869522785,138.03558758319295,466595.7578812002,141.03233465327634,137.1073745644496,
289,2019-08-05,54.186413346273035,53.22041452688241,475410.923980671,54.29355418314535,52.520477020353454,,2019-08-05,83.52924794258945,84.17789106104178,178435.3442478286,84.42368722498367,83.3047816033055,,2019-08-05,138.2307946643767,136.87578901786293,354243.47995746194,138.41062313237046,135.43521304601825,
290,2019-08-06,52.35754515354967,51.341457979350494,490316.0955831509,52.51442199035015,50.88233043215246,,2019-08-06,83.49937387734933,82.8325654724884,194324.031474597,83.99544027075946,81.91886518462606,,2019-08-06,133.43591743982364,132.1866310578575,491814.8803826211,134.0177325100745,130.94941384118505,
291,2019-08-07,51.917819094496366,52.57077413908181,339226.5695271959,52.70432811685792,51.541583106407245,,2019-08-07,82.77242767361197,84.05830798080696,180258.4352054276,84.13487136351635,82.85610167601568,,2019-08-07,133.9364272462188,134.6661883047666,376160.79681228474,135.76887896507645,133.38256965730045,
292,2019-08-08,51.79789449881531,52.31092027150828,395253.24049631547,52.464447095252325,51.152025227581056,,2019-08-08,83.85786266023072,83.95865275795934,188177.9356546152,84.34401003971094,82.55698703924814,,2019-08-08,133.92640727450873,135.2560803271687,384418.7622935675,135.73886053306495,132.00077708818418,
293,2019-08-09,52.75729888893208,53.13046437799583,427440.4827006377,53.33402247104278,52.53046402297879,,2019-08-09,84.39561175889463,84.43699304685443,142237.32532902504,84.70254144755668,84.07252245790636,,2019-08-09,136.7392852169012,138.8654426641054,316334.83958775614,139.08106022860267,136.10607914417534,
294,2019-08-12,52.747302948763725,52.40087042039486,285440.83434796456,52.84425934826787,51.98108742949625,,2019-08-12,84.74414782814326,85.22425894900809,146627.15086404458,85.7582123933054,84.46137945784267,,2019-08-12,138.75132913984487,137.68565861930125,269973.8068537449,139.4713151135374,136.63677977319185,
295,2019-08-13,52.23762055786862,51.511365510615285,268458.53805134847,52.3345093177259,51.2818791239827,,2019-08-13,84.87360476490738,84.72599080272579,143253.4017524057,85.57895067085289,84.27193753051039,,2019-08-13,137.20976565686047,135.76598466340062,235662.63904742326,137.95031506021868,135.4151981381728,
